Date,App,Ad_Group,State,Revenue,Ad_Requests,Ad_Responses,Fill_Rate,Impressions,Render_Rate,1st_Clicks,2nd_Clicks
06-09-2020,Callbreak Multiplayer,Dream11_NonCore,Rajasthan,4.27,2225525,941887,100,881855,93.6,4941,1223
06-09-2020,Callbreak Multiplayer,MY11Circle_IN_SG_1500,Rajasthan,1.84,2225525,287635,100,257782,89.62,5053,1534
06-09-2020,Callbreak Multiplayer,IPL banner,Rajasthan,1.32,2225525,288068,100,254355,88.3,4496,1429
06-09-2020,Callbreak Multiplayer,RC_MH_Stock_Marathi,Rajasthan,0,2225525,12,100,10,83.33,1,0
06-09-2020,Callbreak Multiplayer,RC_MH_English,Rajasthan,0,2225525,11,100,10,90.9,0,0
06-09-2020,Callbreak Multiplayer,non stop fun,Rajasthan,0,2225525,7,100,5,71.43,0,0
06-09-2020,Callbreak Multiplayer,Logo without name,Rajasthan,0,2225525,10,100,9,90,0,0
06-09-2020,Callbreak Multiplayer,logo with name,Rajasthan,0,2225525,5,100,5,100,0,0
06-09-2020,Callbreak Multiplayer,RC_KA_Stock_English,Rajasthan,0,2225525,1,100,0,0,0,0
06-09-2020,Callbreak Multiplayer,non stop fun,Rajasthan,0,2225525,1,100,1,100,0,0
06-09-2020,Callbreak Multiplayer,Quirky_Eng,Rajasthan,0,2225525,3,100,1,33.3,0,0
06-09-2020,Callbreak Multiplayer,Danish&satish,Rajasthan,0,2225525,3,100,2,66.7,0,0
06-09-2020,Callbreak Multiplayer,DanishSolo_English,Rajasthan,0,2225525,1,100,1,100,0,0
06-09-2020,Callbreak Multiplayer,Danishsolo_Kan,Rajasthan,0,2225525,1,100,1,100,0,0
06-09-2020,Callbreak Multiplayer,Ajusolo_Eng,Rajasthan,0,2225525,1,100,1,100,0,0
06-09-2020,Callbreak Multiplayer,RC_GJ_Stock,Rajasthan,0,2225525,55,100,40,72.73,3,2
06-09-2020,Callbreak Multiplayer,Gujrati_GL,Rajasthan,0,2225525,149,100,122,81.88,0,0
08-09-2020,(SDK X) Cricket Mazza ,Cricket Mazza Banner (AdX),Delhi,0,2158411,2063309,100,2033174,98.5,5226,0
08-09-2020,(SDK X) Cricket Mazza ,320x50,Delhi,0.32,2158411,37096,100,36819,99.3,643,641
08-09-2020,(SDK X) Cricket Mazza ,Dream11_320x50,Delhi,0.61,2158411,28654,100,27818,97.1,586,585
08-09-2020,(SDK X) Cricket Mazza ,My11_320x50,Delhi,0,2158411,28649,100,27798,97,563,563
11-09-2020,Callbreak Multiplayer,Rooter_All apps,Bihar,0,2157376,18,100,13,72.22,0,0
11-09-2020,Callbreak Multiplayer,Rooter_Callbreak,Bihar,0.2,2157376,67106,100,62178,92.7,397,397
11-09-2020,Callbreak Multiplayer,Dhani Backfill,Bihar,0,2157376,5,100,4,80,0,0
11-09-2020,Callbreak Multiplayer,Callbreak Multiplayer2_Admob_L,Bihar,0,2157376,1,100,0,0,0,0
11-09-2020,Callbreak Multiplayer,Callbreak Multiplayer2_Inmobi_No Floor,Bihar,0.83,2157376,10842,100,8817,81.32,325,106
11-09-2020,Callbreak Multiplayer,Dream11_NonCore,Bihar,6.71,2157376,1163826,100,1081474,92.9,6738,1736
11-09-2020,Callbreak Multiplayer,MY11Circle_IN_SG_1500,Bihar,3.96,2157376,407637,100,359526,88.2,6633,2213
11-09-2020,Callbreak Multiplayer,IPL banner,Bihar,2.64,2157376,407648,100,361139,88.59,6848,2244
11-09-2020,Callbreak Multiplayer,11wickets_CPR,Bihar,0,2157376,100282,100,89629,89.38,834,257
11-09-2020,Callbreak Multiplayer,RC_MH_Stock_Marathi,Bihar,0,2157376,5,100,3,60,0,0
11-09-2020,Callbreak Multiplayer,RC_MH_English,Bihar,0,2157376,3,100,2,66.7,0,0
11-09-2020,Callbreak Multiplayer,non stop fun,Bihar,0,2157376,3,100,1,33.3,0,0
11-09-2020,Callbreak Multiplayer,Logo without name,Bihar,0,2157376,4,100,3,75,0,0
11-09-2020,Callbreak Multiplayer,logo with name,Bihar,0,2157376,3,100,1,33.3,0,0
11-09-2020,Callbreak Multiplayer,RC_TN_ENG,Bihar,0,2157376,1,100,1,100,0,0
11-09-2020,Callbreak Multiplayer,Quirky_Eng,Bihar,0,2157376,1,100,1,100,0,0
11-09-2020,Callbreak Multiplayer,Satishsolo_Tamil,Bihar,0,2157376,1,100,1,100,0,0
11-09-2020,Callbreak Multiplayer,Satishsolo_Eng,Bihar,0,2157376,1,100,1,100,0,0
11-09-2020,Callbreak Multiplayer,DanishSolo_English,Bihar,0,2157376,1,100,1,100,0,0
08-09-2020,Callbreak Multiplayer,revshare,Rajasthan,0,2147233,1,100,1,100,0,0
08-09-2020,Callbreak Multiplayer,Rooter_All apps,Rajasthan,0,2147233,19,100,18,94.7,0,0
08-09-2020,Callbreak Multiplayer,Rooter_Callbreak,Rajasthan,1.32,2147233,534667,100,499440,93.4,2669,2649
08-09-2020,Callbreak Multiplayer,Callbreak Multiplayer2_Admob_L,Rajasthan,0,2147233,8,100,5,62.5,0,0
08-09-2020,Callbreak Multiplayer,Callbreak Multiplayer2_Inmobi_No Floor,Rajasthan,1.76,2147233,22435,100,18729,83.48,464,131
08-09-2020,Callbreak Multiplayer,Dream11_NonCore,Rajasthan,4.88,2147233,852606,100,791782,92.9,4920,1307
08-09-2020,Callbreak Multiplayer,MY11Circle_IN_SG_1500,Rajasthan,3.96,2147233,322849,100,282302,87.44,4212,1282
08-09-2020,Callbreak Multiplayer,IPL banner,Rajasthan,1.32,2147233,322823,100,287396,89.03,4422,1457
08-09-2020,Callbreak Multiplayer,11wickets_CPR,Rajasthan,0,2147233,91468,100,81304,88.89,572,145
08-09-2020,Callbreak Multiplayer,RC_MH_Stock_Marathi,Rajasthan,0,2147233,2,100,1,50,0,0
08-09-2020,Callbreak Multiplayer,RC_MH_English,Rajasthan,0,2147233,2,100,2,100,0,0
08-09-2020,Callbreak Multiplayer,non stop fun,Rajasthan,0,2147233,1,100,1,100,0,0
08-09-2020,Callbreak Multiplayer,Logo without name,Rajasthan,0,2147233,3,100,1,33.3,0,0
08-09-2020,Callbreak Multiplayer,logo with name,Rajasthan,0,2147233,4,100,2,50,0,0
08-09-2020,Callbreak Multiplayer,Quirky_Eng,Rajasthan,0,2147233,2,100,2,100,0,0
08-09-2020,Callbreak Multiplayer,Satishsolo_Tamil,Rajasthan,0,2147233,2,100,1,50,0,0
08-09-2020,Callbreak Multiplayer,Satishsolo_Eng,Rajasthan,0,2147233,1,100,1,100,0,0
08-09-2020,Callbreak Multiplayer,RC_KA_Stock_English,Rajasthan,0,2147233,1,100,0,0,0,0
08-09-2020,Callbreak Multiplayer,non stop fun,Rajasthan,0,2147233,2,100,2,100,0,0
08-09-2020,Callbreak Multiplayer,Danish&satish,Rajasthan,0,2147233,1,100,0,0,0,0
08-09-2020,Callbreak Multiplayer,DanishSolo_English,Rajasthan,0,2147233,2,100,2,100,0,0
08-09-2020,Callbreak Multiplayer,RC_GJ_Stock,Rajasthan,0,2147233,84,100,58,69,0,0
08-09-2020,Callbreak Multiplayer,Gujrati_GL,Rajasthan,0,2147233,152,100,99,65.1,0,0
07-09-2020,Callbreak Multiplayer,Rummy77,Rajasthan,0.66,2142804,19011,100,17693,93.1,112,31
07-09-2020,Callbreak Multiplayer,New creative,Rajasthan,0,2142804,18952,100,17685,93.3,123,25
07-09-2020,Callbreak Multiplayer,creative_aug,Rajasthan,0,2142804,18899,100,17618,93.2,94,21
07-09-2020,Callbreak Multiplayer,Nov New,Rajasthan,0,2142804,18997,100,17702,93.2,100,26
07-09-2020,Callbreak Multiplayer,revshare,Rajasthan,0,2142804,4,100,4,100,0,0
07-09-2020,Callbreak Multiplayer,Rooter_Callbreak,Rajasthan,0.61,2142804,169016,100,156015,92.3,1221,1212
07-09-2020,Callbreak Multiplayer,Callbreak Multiplayer2_Admob_L,Rajasthan,0,2142804,36,100,8,22.2,0,0
07-09-2020,Callbreak Multiplayer,Callbreak Multiplayer2_Inmobi_No Floor,Rajasthan,1.09,2142804,13907,100,11598,83.4,296,74
07-09-2020,Callbreak Multiplayer,Dream11_NonCore,Rajasthan,6.1,2142804,1305982,100,1226199,93.9,7018,1822
07-09-2020,Callbreak Multiplayer,MY11Circle_IN_SG_1500,Rajasthan,2.76,2142804,288628,100,251186,87.03,4152,1293
07-09-2020,Callbreak Multiplayer,IPL banner,Rajasthan,2.64,2142804,288992,100,256082,88.61,4232,1373
07-09-2020,Callbreak Multiplayer,RC_MH_Stock_Marathi,Rajasthan,0,2142804,10,100,10,100,0,0
07-09-2020,Callbreak Multiplayer,RC_MH_English,Rajasthan,0,2142804,7,100,7,100,0,0
07-09-2020,Callbreak Multiplayer,non stop fun,Rajasthan,0,2142804,8,100,6,75,0,0
07-09-2020,Callbreak Multiplayer,Logo without name,Rajasthan,0,2142804,12,100,10,83.33,0,0
07-09-2020,Callbreak Multiplayer,logo with name,Rajasthan,0,2142804,7,100,7,100,0,0
07-09-2020,Callbreak Multiplayer,RC_KA_Stock_English,Rajasthan,0,2142804,1,100,1,100,0,0
07-09-2020,Callbreak Multiplayer,non stop fun,Rajasthan,0,2142804,1,100,1,100,0,0
07-09-2020,Callbreak Multiplayer,Danish&satish,Rajasthan,0,2142804,1,100,1,100,0,0
07-09-2020,Callbreak Multiplayer,Danishsolo_Kan,Rajasthan,0,2142804,1,100,1,100,0,0
07-09-2020,Callbreak Multiplayer,Malayalm_KL,Rajasthan,0,2142804,1,100,1,100,0,0
07-09-2020,Callbreak Multiplayer,RC_GJ_Stock,Rajasthan,0,2142804,106,100,84,79.25,0,0
07-09-2020,Callbreak Multiplayer,Gujrati_GL,Rajasthan,0,2142804,125,100,93,74.4,0,0
12-09-2020,Callbreak Multiplayer,Dhani Backfill,Bihar,0,2141294,4,100,1,25,0,0
12-09-2020,Callbreak Multiplayer,Callbreak Multiplayer2_Admob_L,Bihar,0,2141294,2,100,2,100,0,0
12-09-2020,Callbreak Multiplayer,Callbreak Multiplayer2_Inmobi_No Floor,Bihar,9.53,2141294,123350,100,101379,82.19,2595,854
12-09-2020,Callbreak Multiplayer,Dream11_NonCore,Bihar,3.05,2141294,1154508,100,1074740,93.1,6733,1755
12-09-2020,Callbreak Multiplayer,MY11Circle_IN_SG_1500,Bihar,1.32,2141294,385186,100,341351,88.62,5667,1774
12-09-2020,Callbreak Multiplayer,IPL banner,Bihar,3.96,2141294,384975,100,342297,88.91,5710,1854
12-09-2020,Callbreak Multiplayer,11wickets_CPR,Bihar,0,2141294,93211,100,83965,90.1,708,205
12-09-2020,Callbreak Multiplayer,RC_MH_Stock_Marathi,Bihar,0,2141294,5,100,4,80,0,0
12-09-2020,Callbreak Multiplayer,RC_MH_English,Bihar,0,2141294,10,100,9,90,0,0
12-09-2020,Callbreak Multiplayer,non stop fun,Bihar,0,2141294,4,100,3,75,0,0
12-09-2020,Callbreak Multiplayer,Logo without name,Bihar,0,2141294,8,100,6,75,0,0
12-09-2020,Callbreak Multiplayer,logo with name,Bihar,0,2141294,4,100,2,50,0,0
12-09-2020,Callbreak Multiplayer,RC_TN_ENG,Bihar,0,2141294,1,100,1,100,0,0
12-09-2020,Callbreak Multiplayer,RC_KA_Stock_English,Bihar,0,2141294,3,100,3,100,0,0
12-09-2020,Callbreak Multiplayer,non stop fun,Bihar,0,2141294,1,100,1,100,0,0
12-09-2020,Callbreak Multiplayer,Quirky_Eng,Bihar,0,2141294,3,100,3,100,0,0
12-09-2020,Callbreak Multiplayer,Danish&satish,Bihar,0,2141294,2,100,0,0,0,0
12-09-2020,Callbreak Multiplayer,DanishSolo_English,Bihar,0,2141294,1,100,0,0,0,0
12-09-2020,Callbreak Multiplayer,Danishsolo_Kan,Bihar,0,2141294,3,100,1,33.3,0,0
12-09-2020,Callbreak Multiplayer,RC_KL_Stock_ENG,Bihar,0,2141294,1,100,1,100,0,0
12-09-2020,Callbreak Multiplayer,Malayalm_KL,Bihar,0,2141294,1,100,1,100,0,0
12-09-2020,Callbreak Multiplayer,non stop fun,Bihar,0,2141294,1,100,1,100,0,0
12-09-2020,Callbreak Multiplayer,quirky_Eng,Bihar,0,2141294,1,100,1,100,0,0
12-09-2020,Callbreak Multiplayer,Ajusolo_Eng,Bihar,0,2141294,1,100,1,100,0,0
12-09-2020,Callbreak Multiplayer,Ajusolo_Mal,Bihar,0,2141294,1,100,1,100,0,0
12-09-2020,Callbreak Multiplayer,Gujrati_GL,Bihar,0,2141294,4,100,4,100,0,0
10-09-2020,Callbreak Multiplayer,Rooter_All apps,Bihar,0,2134697,2,99.9,2,100,0,0
10-09-2020,Callbreak Multiplayer,Rooter_Callbreak,Bihar,1.02,2134697,397954,99.9,368116,92.5,2059,2038
10-09-2020,Callbreak Multiplayer,Dhani Backfill,Bihar,0,2134697,19,99.9,2,10.5,0,0
10-09-2020,Callbreak Multiplayer,Callbreak Multiplayer2_Admob_L,Bihar,0,2134697,2,99.9,2,100,0,0
10-09-2020,Callbreak Multiplayer,Callbreak Multiplayer2_Inmobi_No Floor,Bihar,1.04,2134697,13647,99.9,10263,75.2,344,108
10-09-2020,Callbreak Multiplayer,Dream11_NonCore,Bihar,4.27,2134697,844283,99.9,728751,86.32,5318,1430
10-09-2020,Callbreak Multiplayer,MY11Circle_IN_SG_1500,Bihar,2.64,2134697,390232,99.9,319321,81.83,6090,2035
10-09-2020,Callbreak Multiplayer,IPL banner,Bihar,7.92,2134697,389938,99.9,320993,82.32,6609,2188
10-09-2020,Callbreak Multiplayer,11wickets_CPR,Bihar,0,2134697,98563,99.9,82101,83.3,823,221
10-09-2020,Callbreak Multiplayer,RC_MH_Stock_Marathi,Bihar,0,2134697,3,99.9,2,66.7,0,0
10-09-2020,Callbreak Multiplayer,RC_MH_English,Bihar,0,2134697,6,99.9,6,100,0,0
10-09-2020,Callbreak Multiplayer,non stop fun,Bihar,0,2134697,4,99.9,4,100,0,0
10-09-2020,Callbreak Multiplayer,Logo without name,Bihar,0,2134697,2,99.9,2,100,0,0
10-09-2020,Callbreak Multiplayer,logo with name,Bihar,0,2134697,4,99.9,3,75,0,0
10-09-2020,Callbreak Multiplayer,Satishsolo_Eng,Bihar,0,2134697,1,99.9,1,100,0,0
10-09-2020,Callbreak Multiplayer,RC_KA_Stock_English,Bihar,0,2134697,2,99.9,1,50,0,0
10-09-2020,Callbreak Multiplayer,Quirky_Eng,Bihar,0,2134697,1,99.9,1,100,0,0
10-09-2020,Callbreak Multiplayer,quirky_Eng,Bihar,0,2134697,1,99.9,1,100,0,0
10-09-2020,Callbreak Multiplayer,Ajusolo_Eng,Bihar,0,2134697,1,99.9,1,100,0,0
10-09-2020,Callbreak Multiplayer,Gujrati_GL,Bihar,0,2134697,4,99.9,4,100,1,1
12-09-2020,Callbreak Multiplayer,Dhani Backfill,Rajasthan,0,2126080,8,100,2,25,0,0
12-09-2020,Callbreak Multiplayer,Callbreak Multiplayer2_Inmobi_No Floor,Rajasthan,10.52,2126080,131817,100,111811,84.82,2315,695
12-09-2020,Callbreak Multiplayer,Dream11_NonCore,Rajasthan,2.44,2126080,1203512,100,1133753,94.2,6248,1422
12-09-2020,Callbreak Multiplayer,MY11Circle_IN_SG_1500,Rajasthan,3.96,2126080,353892,100,320393,90.5,4484,1400
12-09-2020,Callbreak Multiplayer,IPL banner,Rajasthan,3.96,2126080,353950,100,321583,90.9,4209,1307
12-09-2020,Callbreak Multiplayer,11wickets_CPR,Rajasthan,0,2126080,82585,100,75472,91.4,585,143
12-09-2020,Callbreak Multiplayer,RC_MH_Stock_Marathi,Rajasthan,0,2126080,18,100,15,83.33,0,0
12-09-2020,Callbreak Multiplayer,RC_MH_English,Rajasthan,0,2126080,7,100,7,100,0,0
12-09-2020,Callbreak Multiplayer,non stop fun,Rajasthan,0,2126080,4,100,4,100,0,0
12-09-2020,Callbreak Multiplayer,Logo without name,Rajasthan,0,2126080,6,100,5,83.33,0,0
12-09-2020,Callbreak Multiplayer,logo with name,Rajasthan,0,2126080,3,100,3,100,0,0
12-09-2020,Callbreak Multiplayer,RC_KA_Stock_English,Rajasthan,0,2126080,1,100,1,100,0,0
12-09-2020,Callbreak Multiplayer,non stop fun,Rajasthan,0,2126080,1,100,1,100,0,0
12-09-2020,Callbreak Multiplayer,Danish&satish,Rajasthan,0,2126080,2,100,1,50,0,0
12-09-2020,Callbreak Multiplayer,Danishsolo_Kan,Rajasthan,0,2126080,2,100,1,50,0,0
12-09-2020,Callbreak Multiplayer,Malayalm_KL,Rajasthan,0,2126080,1,100,0,0,0,0
12-09-2020,Callbreak Multiplayer,RC_GJ_Stock,Rajasthan,0,2126080,79,100,53,67.1,0,0
12-09-2020,Callbreak Multiplayer,Gujrati_GL,Rajasthan,0,2126080,193,100,141,73.06,0,0
06-09-2020,Callbreak Multiplayer,Rummy77,Delhi,1.32,2123214,133753,100,124590,93.1,690,190
06-09-2020,Callbreak Multiplayer,New creative,Delhi,0,2123214,134132,100,124766,93,800,187
06-09-2020,Callbreak Multiplayer,creative_aug,Delhi,0.66,2123214,134399,100,124954,93,758,172
06-09-2020,Callbreak Multiplayer,Nov New,Delhi,0.66,2123214,133998,100,124208,92.7,744,168
06-09-2020,Callbreak Multiplayer,revshare,Delhi,0,2123214,4,100,3,75,0,0
06-09-2020,Callbreak Multiplayer,Rooter_Callbreak,Delhi,0.25,2123214,106019,100,99121,93.5,509,505
06-09-2020,Callbreak Multiplayer,Callbreak Multiplayer2_Inmobi_No Floor,Delhi,8.21,2123214,113768,100,87493,76.9,2842,926
06-09-2020,Callbreak Multiplayer,Dream11_NonCore,Delhi,0.61,2123214,852375,100,789216,92.6,4560,1122
06-09-2020,Callbreak Multiplayer,MY11Circle_IN_SG_1500,Delhi,1.84,2123214,257229,100,231549,90,3298,962
06-09-2020,Callbreak Multiplayer,IPL banner,Delhi,2.64,2123214,257509,100,228548,88.75,3123,926
06-09-2020,Callbreak Multiplayer,RC_MH_Stock_Marathi,Delhi,0,2123214,1,100,0,0,0,0
06-09-2020,Callbreak Multiplayer,RC_MH_English,Delhi,0,2123214,2,100,2,100,0,0
06-09-2020,Callbreak Multiplayer,Logo without name,Delhi,0,2123214,2,100,2,100,0,0
06-09-2020,Callbreak Multiplayer,logo with name,Delhi,0,2123214,1,100,0,0,0,0
06-09-2020,Callbreak Multiplayer,RC_KA_Stock_English,Delhi,0,2123214,1,100,1,100,0,0
06-09-2020,Callbreak Multiplayer,non stop fun,Delhi,0,2123214,1,100,1,100,0,0
06-09-2020,Callbreak Multiplayer,Quirky_Eng,Delhi,0,2123214,1,100,1,100,0,0
06-09-2020,Callbreak Multiplayer,DanishSolo_English,Delhi,0,2123214,1,100,1,100,0,0
06-09-2020,Callbreak Multiplayer,Danishsolo_Kan,Delhi,0,2123214,2,100,1,50,0,0
06-09-2020,Callbreak Multiplayer,Gujrati_GL,Delhi,0,2123214,4,100,4,100,0,0
09-09-2020,Callbreak Multiplayer,revshare,Rajasthan,0,2104343,4,100,1,25,0,0
09-09-2020,Callbreak Multiplayer,Rooter_All apps,Rajasthan,0,2104343,1,100,1,100,0,0
09-09-2020,Callbreak Multiplayer,Rooter_Callbreak,Rajasthan,0.87,2104343,328807,100,302907,92.1,1762,1741
09-09-2020,Callbreak Multiplayer,Callbreak Multiplayer2_Admob_L,Rajasthan,0,2104343,10,100,10,100,0,0
09-09-2020,Callbreak Multiplayer,Callbreak Multiplayer2_Inmobi_No Floor,Rajasthan,0.81,2104343,9971,100,8438,84.63,224,72
09-09-2020,Callbreak Multiplayer,Dream11_NonCore,Rajasthan,1.83,2104343,942984,100,877648,93.1,5060,1222
09-09-2020,Callbreak Multiplayer,MY11Circle_IN_SG_1500,Rajasthan,3.96,2104343,366679,100,321067,87.56,4993,1502
09-09-2020,Callbreak Multiplayer,IPL banner,Rajasthan,2.64,2104343,366693,100,323751,88.29,4989,1650
09-09-2020,Callbreak Multiplayer,11wickets_CPR,Rajasthan,0,2104343,88899,100,77663,87.36,593,161
09-09-2020,Callbreak Multiplayer,RC_MH_Stock_Marathi,Rajasthan,0,2104343,8,100,6,75,0,0
09-09-2020,Callbreak Multiplayer,RC_MH_English,Rajasthan,0,2104343,6,100,5,83.33,0,0
09-09-2020,Callbreak Multiplayer,non stop fun,Rajasthan,0,2104343,8,100,7,87.5,0,0
09-09-2020,Callbreak Multiplayer,Logo without name,Rajasthan,0,2104343,6,100,6,100,0,0
09-09-2020,Callbreak Multiplayer,logo with name,Rajasthan,0,2104343,3,100,3,100,0,0
09-09-2020,Callbreak Multiplayer,Satishsolo_Tamil,Rajasthan,0,2104343,1,100,0,0,0,0
09-09-2020,Callbreak Multiplayer,non stop fun,Rajasthan,0,2104343,1,100,0,0,0,0
09-09-2020,Callbreak Multiplayer,Quirky_Eng,Rajasthan,0,2104343,1,100,1,100,0,0
09-09-2020,Callbreak Multiplayer,DanishSolo_English,Rajasthan,0,2104343,1,100,1,100,0,0
09-09-2020,Callbreak Multiplayer,RC_KL_Stock_ENG,Rajasthan,0,2104343,1,100,1,100,0,0
09-09-2020,Callbreak Multiplayer,Malayalm_KL,Rajasthan,0,2104343,1,100,1,100,0,0
09-09-2020,Callbreak Multiplayer,non stop fun,Rajasthan,0,2104343,1,100,1,100,0,0
09-09-2020,Callbreak Multiplayer,quirky_Eng,Rajasthan,0,2104343,2,100,1,50,0,0
09-09-2020,Callbreak Multiplayer,Ajusolo_Eng,Rajasthan,0,2104343,2,100,2,100,0,0
09-09-2020,Callbreak Multiplayer,RC_GJ_Stock,Rajasthan,0,2104343,64,100,51,79.69,0,0
09-09-2020,Callbreak Multiplayer,Gujrati_GL,Rajasthan,0,2104343,165,100,120,72.73,1,1
11-09-2020,Callbreak Multiplayer,Rooter_All apps,Rajasthan,0,2093245,7,100,7,100,0,0
11-09-2020,Callbreak Multiplayer,Rooter_Callbreak,Rajasthan,0.12,2093245,46597,100,43786,94,236,232
11-09-2020,Callbreak Multiplayer,Dhani Backfill,Rajasthan,0,2093245,3,100,3,100,0,0
11-09-2020,Callbreak Multiplayer,Callbreak Multiplayer2_Admob_L,Rajasthan,0,2093245,2,100,1,50,0,0
11-09-2020,Callbreak Multiplayer,Callbreak Multiplayer2_Inmobi_No Floor,Rajasthan,0.85,2093245,10699,100,8984,83.97,204,75
11-09-2020,Callbreak Multiplayer,Dream11_NonCore,Rajasthan,6.1,2093245,1201888,100,1128175,93.9,6192,1464
11-09-2020,Callbreak Multiplayer,MY11Circle_IN_SG_1500,Rajasthan,7.92,2093245,372535,100,335095,89.95,5067,1633
11-09-2020,Callbreak Multiplayer,IPL banner,Rajasthan,2.64,2093245,372259,100,336137,90.3,5188,1660
11-09-2020,Callbreak Multiplayer,11wickets_CPR,Rajasthan,0,2093245,89050,100,80478,90.4,638,180
11-09-2020,Callbreak Multiplayer,RC_MH_Stock_Marathi,Rajasthan,0,2093245,4,100,4,100,0,0
11-09-2020,Callbreak Multiplayer,RC_MH_English,Rajasthan,0,2093245,6,100,3,50,0,0
11-09-2020,Callbreak Multiplayer,non stop fun,Rajasthan,0,2093245,5,100,3,60,0,0
11-09-2020,Callbreak Multiplayer,Logo without name,Rajasthan,0,2093245,3,100,2,66.7,0,0
11-09-2020,Callbreak Multiplayer,logo with name,Rajasthan,0,2093245,3,100,2,66.7,0,0
11-09-2020,Callbreak Multiplayer,RC_TN_ENG,Rajasthan,0,2093245,1,100,1,100,0,0
11-09-2020,Callbreak Multiplayer,Danishsolo_Kan,Rajasthan,0,2093245,1,100,1,100,0,0
11-09-2020,Callbreak Multiplayer,RC_GJ_Stock,Rajasthan,0,2093245,60,100,44,73.33,0,0
11-09-2020,Callbreak Multiplayer,Gujrati_GL,Rajasthan,0,2093245,149,100,105,70.47,0,0
10-09-2020,Callbreak Multiplayer,Rooter_All apps,Rajasthan,0,2088946,1,99.9,1,100,0,0
10-09-2020,Callbreak Multiplayer,Rooter_Callbreak,Rajasthan,1,2088946,389898,99.9,365429,93.7,2009,2000
10-09-2020,Callbreak Multiplayer,Dhani Backfill,Rajasthan,0,2088946,21,99.9,4,19,0,0
10-09-2020,Callbreak Multiplayer,Callbreak Multiplayer2_Admob_L,Rajasthan,0,2088946,6,99.9,5,83.33,0,0
10-09-2020,Callbreak Multiplayer,Callbreak Multiplayer2_Inmobi_No Floor,Rajasthan,0.93,2088946,11943,99.9,9227,77.26,252,73
10-09-2020,Callbreak Multiplayer,Dream11_NonCore,Rajasthan,2.44,2088946,880500,99.9,767887,87.21,4723,1175
10-09-2020,Callbreak Multiplayer,MY11Circle_IN_SG_1500,Rajasthan,6.6,2088946,359046,99.9,298529,83.15,4884,1508
10-09-2020,Callbreak Multiplayer,IPL banner,Rajasthan,1.32,2088946,358827,99.9,299336,83.42,4904,1541
10-09-2020,Callbreak Multiplayer,11wickets_CPR,Rajasthan,0,2088946,88392,99.9,74092,83.82,631,201
10-09-2020,Callbreak Multiplayer,RC_MH_Stock_Marathi,Rajasthan,0,2088946,13,99.9,8,61.5,0,0
10-09-2020,Callbreak Multiplayer,RC_MH_English,Rajasthan,0,2088946,5,99.9,3,60,0,0
10-09-2020,Callbreak Multiplayer,non stop fun,Rajasthan,0,2088946,6,99.9,6,100,0,0
10-09-2020,Callbreak Multiplayer,Logo without name,Rajasthan,0,2088946,8,99.9,8,100,0,0
10-09-2020,Callbreak Multiplayer,logo with name,Rajasthan,0,2088946,7,99.9,4,57.1,0,0
10-09-2020,Callbreak Multiplayer,RC_TN_ENG,Rajasthan,0,2088946,2,99.9,2,100,0,0
10-09-2020,Callbreak Multiplayer,Quirky_Eng,Rajasthan,0,2088946,3,99.9,2,66.7,0,0
10-09-2020,Callbreak Multiplayer,Satishsolo_Tamil,Rajasthan,0,2088946,2,99.9,1,50,0,0
10-09-2020,Callbreak Multiplayer,Satishsolo_Eng,Rajasthan,0,2088946,2,99.9,2,100,1,0
10-09-2020,Callbreak Multiplayer,RC_KA_Stock_English,Rajasthan,0,2088946,2,99.9,1,50,0,0
10-09-2020,Callbreak Multiplayer,non stop fun,Rajasthan,0,2088946,1,99.9,1,100,0,0
10-09-2020,Callbreak Multiplayer,Quirky_Eng,Rajasthan,0,2088946,1,99.9,1,100,0,0
10-09-2020,Callbreak Multiplayer,Danish&satish,Rajasthan,0,2088946,3,99.9,1,33.3,0,0
10-09-2020,Callbreak Multiplayer,DanishSolo_English,Rajasthan,0,2088946,1,99.9,0,0,0,0
10-09-2020,Callbreak Multiplayer,RC_GJ_Stock,Rajasthan,0,2088946,62,99.9,33,53.2,0,0
10-09-2020,Callbreak Multiplayer,Gujrati_GL,Rajasthan,0,2088946,173,99.9,123,71.1,1,1
09-09-2020,Callbreak Multiplayer,revshare,Bihar,0,2079256,3,100,2,66.7,0,0
09-09-2020,Callbreak Multiplayer,Rooter_All apps,Bihar,0,2079256,1,100,1,100,0,0
09-09-2020,Callbreak Multiplayer,Rooter_Callbreak,Bihar,0.94,2079256,291489,100,263354,90.3,1887,1877
09-09-2020,Callbreak Multiplayer,Callbreak Multiplayer2_Admob_L,Bihar,0,2079256,10,100,9,90,0,0
09-09-2020,Callbreak Multiplayer,Callbreak Multiplayer2_Inmobi_No Floor,Bihar,0.74,2079256,9489,100,7686,81,228,78
09-09-2020,Callbreak Multiplayer,Dream11_NonCore,Bihar,2.44,2079256,901305,100,826026,91.6,5349,1444
09-09-2020,Callbreak Multiplayer,MY11Circle_IN_SG_1500,Bihar,3.96,2079256,390286,100,333024,85.33,6094,2034
09-09-2020,Callbreak Multiplayer,IPL banner,Bihar,5.28,2079256,389411,100,336124,86.32,6904,2164
09-09-2020,Callbreak Multiplayer,11wickets_CPR,Bihar,0,2079256,97180,100,83732,86.16,759,224
